word.freq.remove,word.freq.order,word.freq.free,word.freq.meeting,word.freq.re,word.freq.edu,char.freq.semicolon,char.freq.exclamation,capital.run.length.average,y
0,0,0,0,0,0,0,0,1.5,0
0,0,7.35,0,0,0,0,1.272,6.294,1
0,0,0,0,0,0.84,0,0,1.285,0
0,0,0,0,0,0,0,0,4.25,0
0.5,0,0,0,0,0,0,0.412,2.441,1
0,0,0,0,0,0,0,0,1.772,0
0,0,0,0.25,0.12,0.63,0.018,0.055,3.08,0
0,0,0,0,1.36,0,0,0,2.035,0
0.74,0.74,0,0,0,0,0,0.467,1.846,1
0,0,0,0,0,0,4.121,0.063,7.326,0
0,0,0,0,0,0,0,0.751,4.163,1
0,0,0,0,0.97,0,0.471,0.078,2.552,0
0,0,1.29,0,0,0,0,0.462,2.44,1
0,0,0,0,0.49,0,0,0.097,2.3,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.25,1.25,0,0,2.45,0
0,0,0,0,0,0.89,0,0,1.266,0
0,0,0,0,0,0,0,0,1.8,0
0.23,0,0.23,0,0,0,0,0.197,5.038,1
0,0,0,2.85,0,0,0,0.444,2.333,0
0,0,0,0,0,0,0,0.441,1.372,1
0,0.52,0,0,0,0,0.164,0,3.591,0
0,0.5,0,0,0,0,0,0.458,6.298,1
0.58,0,0,0,0,0,0,0,1.67,1
0,0,0,0,0,0,0,0,2.216,0
0,0,0,0,0.67,0,0,0,1.285,0
0,0,0,0,0,0,0,0,1.133,0
0,0,0,0,0,0,0,0.533,4.5,0
0,0,0,0,0,0,0,0,1.333,0
0.1,0.1,0,0,0,0,0,0.016,2.104,1
0,0,0,0,0,0,0,0,10.533,1
0.4,1.41,0.1,0,0,0,0,0.991,3.173,1
0,0,0,0,0,0,0,0,4.964,0
0,0,0.77,0,0.12,0,0,1.082,5.274,1
0,0,0,0,0,0,0,0.313,1.689,0
0,0,0,0,0,0,0,0.125,2.925,0
0,0,0,0,0,0,0,0.969,2.179,1
0,0,0,0,0,0,0,0,3.9,0
0,0,0.58,0,0,0,0,0,1.7,0
0,0,0,0,0,0,0,0.292,3,1
0,0,0,0,0,0.61,0,0,2.206,0
0,0,0,0,0,0,0,0.266,1,0
0,0,0,0,0,0,0,0.122,4.309,0
0,0.36,0,1.1,0,0,0,0,2.293,0
0.05,0,0,0,0,0,0.027,0.406,4.829,1
0,0,0,0,0,0,0,0.463,7.941,1
0,0,0.61,0,0.61,0,0,0.517,2.966,1
0,0,0,0,0,0,0,0,3.925,1
0,0,0.35,0,0,0,0,0.7,3.768,1
0,0,0,0.07,0.61,0,0,0,1.705,0
0,0,0,0,1.02,0.51,0,0,1.983,0
1.03,0,2.06,0,1.03,0,0,0,10.692,1
0,0,0,0,0,0,0,0.464,1.392,1
0,0,0,0,0.59,0,0,0,1.826,0
0,0,0,0,0,0,0,0,1.506,0
0,0,0.9,0,0.9,0,0,0.165,6.266,1
0,0,0,0,0,0,0,0,1,1
0,0,0,1.69,0,0,0,0,1.629,0
0,0,0,0,0,0,0,0,1.866,0
0.39,0,0,0,0,0,0,0.705,1.903,1
0,0,0,0,0,0,0,0,2.506,0
0,0,0,0,0,0,0,0.034,16.587,1
0,0,0.58,0,0,0,0,0.42,2.228,1
0,0,0,0,0.7,0,0,0,1.506,0
0,0,0,0,0,0,0,0,1.421,0
0.42,1.27,0,0,0,0,0,0.177,8.777,1
0,0.6,0,0,0.15,0,0,1.318,5.301,1
0.54,0.54,0,0,0,0,0,1.466,31.388,1
0,0,0,0,0,0,0,0,1.6,0
0.6,0,0,0,0,0,0,0.101,3.217,1
2.35,2.35,1.17,0,0,0,0,0.168,4.576,1
0.31,0,0,0,0,0,0,0.61,9.218,1
0,0,0,1.69,1.69,0,0,0,1.071,0
0.31,0.31,0.31,0,0,0,0,0.135,3.537,1
0,0,0.65,0,0,0,0,0.529,3.964,1
0,0,0,0,0,1.2,0,0,1.153,0
0,1.49,0,0,0,0,0,0.99,1.666,1
0,0,0,0,0,0,0,0,1,0
0,0.75,0.58,0,0,0,0,0.13,4.225,1
0.91,0,0,0,0,0,0,0.672,4.35,1
0,0,0,0,0,0,0,0.216,2.166,0
0,0.99,0,0,0,0,0,0,2.824,0
0,0,0,0,0,0,0,0,1.974,0
0,0,0,0,7.14,0,0,0,1,0
0,0,0,0,0.85,0,0.144,0,2.306,0
0.07,0.07,0,0,0,0,0.052,0.167,3.412,1
0,0,0,0,0,0,0,0,1.25,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,1.08,0,0,0.191,3.95,1
0,0,0.54,0,0.54,0,0,1.443,1.969,1
0,0,0,0,0,0,0,0.241,3.541,0
0,0,0,0,0,0,0,0.119,6.145,0
0,0.94,0.09,0,0,0,0.18,0,4.434,0
0,0,0,0,0,0,0,0,2.5,0
0.65,0,0.65,0,0,0,0,0.233,2.5,1
0,0,0,0,0,0,0,0,1.79,0
0,0,0,0,0,1.49,0.182,0,3.628,0
0,0,0,0,1.35,0,0,0,2.222,0
0,0,0,0,0,0,0,0,3.862,0
0,0,1.38,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0,18,0
0,0,0.3,0,0.3,0,0,0,1.738,1
0.17,0,0.17,0,0,0,0,0.167,7.527,1
0,0,0,0,0,0,0,0,3.333,0
0,1.16,0,0,0,0,0,1.405,9,1
0,0,0,0,0,0,0,0,4.25,0
0,0,0,0,0.5,0,0.094,0.094,1.26,0
0,0,0.09,0,0.38,3.1,0.015,0,1.722,0
1.03,0,2.06,0,0,0,0,0,4,1
0,0,0,0,0,0,0,0.31,2.034,0
0.16,0.64,0,0,0,0,0,0.05,1.419,1
0,0,0,3.84,3.84,0,0,0,1,0
0,0,0,0,2.24,0,0,0.203,2.222,0
0,0,0,0,0,0,0,0,1.568,0
0,0,0,0,0,1.13,0,0,1.837,0
0,0,0.45,0,0,0,0,1.631,64.416,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,2.448,0
0.72,0,1.45,0,0,0,0,0.124,1.781,1
0,0,0,0,8.33,0,0,0,3.333,0
0,0,0.29,0,0.29,0,0.05,0.764,2.468,1
0,0,0,0,0,0,0,1.886,1.375,0
0,0,0,0,0,0,0,0.919,2.84,1
0,0.23,0.13,0,0,0,0.2,0,2.589,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.99,0,0,0,1.478,0
0.27,1.1,0,0,0,0,0,1.316,4.947,1
0,0,16.66,0,0,0,0,0,4.333,1
0,1.28,0,0,0,0,0,0,2.21,0
0,0,0,0,0,0,0,0,2,0
0,1.15,0.19,0,0,0,0.027,0.438,14.619,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,3.731,0
0,0,0,0,0,0,0,0,4.5,1
0.06,0.06,0,0,0.06,0,0.01,0.01,1.733,1
0.9,0,0,0,0,0,0,0.82,2.446,1
0,0,0,0,0,0,0,0,2.025,0
0.06,0,0.4,0,0,0,0,1.06,4.623,1
0.49,0,0,0,0,0,0.336,0,5.61,0
0,0,0,0,0,0,0,0,1.275,1
0.5,0.8,0.1,0,0.1,0.1,0,0.474,8.55,1
0,0.6,0.3,0,0,0,0,0.191,2.041,1
0,0,0,0,0,0,0,0,2.472,0
0,0,0,0,0,0,0,0.019,1.714,1
1.08,0,0.54,0,0.54,0,0,1.218,5.323,1
0,0,0,0,1.98,2.97,0,0.186,1.937,0
0,0,0,0,0,0,0.636,0,3.5,0
1.27,0,0,0,0,0,0,0.983,3.488,1
0.03,0.56,0.22,0,0.07,0,0,0.612,7.3,1
0.1,0.2,0.91,0,0,0,0,0.336,6.758,1
0,0,1.11,0,0,0,0,0.086,4.166,1
0,0,0,0,0,2,0,0,1.888,0
0,0,0,0,0,0,0,0,2.16,0
0,0,0,0,0,0,0,0,1.714,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0.071,0,2.464,0
0,0,0,0,0,0,0,0,1,0
0.14,0.58,0.87,0,0,0,0,0.764,4.979,1
0,0,0,0,0,0,0,0.546,2.3,1
0,0,0.37,0,0,0,0,0,2.643,0
0,0,0,0,0,0,0,0,1.433,0
0,0,0,0,0,0,0,0,3.379,0
0,0,0,0,0,1.2,0.102,0,1.404,0
0,0,0,0,0.93,0,0,0.165,1.238,0
1.05,0,0,0,0,0,0,0.171,2.05,1
0,0,0,0,0,0,0,0,1.536,0
0,0,0,0,0,0,0,0,2.277,0
0,0.87,0,0,0,0,0.111,0,3.298,0
0,0,0,0,0,0,0,0,1.166,0
0,0,2.4,0,0,0,0,0.145,2.5,1
0,0.58,0,0,0,0,0,0.569,12.064,1
0.48,0,0,0,0,0,0,0.163,1.696,1
0,0,0,0,0,0,0,0,1.833,0
0,0.27,1.18,0,0,0,0,0.611,3.707,1
0,0,0,0,4.76,0,0,0,1,0
0,0,0,0,0,0,0,0,2.342,0
0,0,0,0,0,0,0,0,1.51,0
0,0,0,0,0.14,3.07,0.144,0.02,4.113,0
0,0,0,0,0,1.24,0,0,3.086,0
0,0,0,0,0,1.03,0,0,1,0
0,0,0,0,0,0,0,1.103,1.777,1
0,0,0,0,1.23,0,0,0,2.142,0
0,0,4.91,0,0,0,0,2.695,2.315,1
0,0,0.05,0,0,0,0,0.107,3.922,1
0,0,0,0,0.74,0,0,0,2.607,0
0,0,0,0,0,0,0,0,3.25,0
0,0,0,0,0,0,0.081,0,1.833,0
0,0,0,0,0,0,0,0,2.875,0
0,0,2.42,0,0,0,0,0.412,2.3,1
0,0,0,0,0,0,0,0,2.135,0
0,0.15,0.05,0,0.02,0,0.011,0,1.423,1
0,0,0,0,0,0,0,0,4.75,0
0,0.27,0,0,0.27,0.27,0,0.048,1.873,0
0.07,0.67,0,0,0,0,0,0.131,3.446,1
0.28,0,0.14,0,0,0,0.026,0.13,7,1
0.98,0,0,0,0,0,0.064,0.645,3.552,1
0,0,0,0,0,0,0,0,3.904,0
0.19,0.95,0.19,0,0,0,0,0.212,11.242,1
0,0,0,0,0,0,0,0,1.148,0
0,0,0,0,0,0,1.408,0,2.6,0
0,0,1.29,0,0,0,0.187,0.936,4.586,1
1.47,0,0.36,0,0,0,0,0.367,4,1
0,0,0,0,0,0,0,0,1.545,0
0,0,0,0,1.44,0,0,0.392,5.466,1
0,0.58,1.74,0,0,0,0,0.165,2.17,1
0,0,0,0,0.27,0.13,0,0.514,1.409,0
0,0,0,0,3.33,0,0,0,1.5,0
0,0,0,0,0,0,0,1.473,4.071,1
0,0,0,0,0,0,0,0,1,0
0.37,0.37,0.37,0,0.37,0,0,1.199,3.337,1
0,0.13,0,0,0,0,0,0,2.165,0
0,0,0,0,0,0,0,0,2.976,0
0,0,0,0,0,0,4.096,0.07,7.531,0
0,1.63,1.63,0,0,0,0,0.759,2,1
0,0,10,0,0,0,0,0,1.428,1
0,0,0,0,2.85,0,0,0,2.125,0
0,0,0,0,1.17,0,0,0.21,3.75,1
0,0,0,0,0,0,0,0.931,12.055,1
0,0,0,0,0,4.76,0,0,1.571,0
0.4,1.42,0.1,0,0,0,0,0.928,3.179,1
0,0,0,0,0,1.38,0,0,1.5,0
0.14,0,0.14,0,0,0,0,0.585,5.02,1
0,0,0,0,0,0,0,0.336,1.555,0
0,0,0,0,1.06,1.06,0,0.398,1.181,0
0,0,0.12,0.38,0,0.38,0,0,2.417,1
0,0,0,0,0.2,0,0,0.382,7.538,1
0.33,0.33,0.33,0,0.66,0,0,0.372,1.894,1
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0,0,1.21,0
0,0,0,0,0,0,0,0.144,1.857,0
0,0,0,4.54,0,0,0,0,2,0
0,0,0.46,0,0.46,0,0,0.663,1.428,1
0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0,0,0.141,1.535,0
0,0,0,0,0,0.49,0,0.093,1.275,0
0,0,0,0,0.56,0,0,0,1.035,0
0,0,0,0,0,0,0,0,2,0
0.27,0,0.82,0,0,0,0,0.13,4.6,1
0,0,2.32,2.32,0,0,0.416,0,1,0
0,0,0.54,0,0,0,0,0.715,2.345,1
0,0,0,0,0,0,0,0,1,0
0,1.02,0,0,0,0,0.096,0,2.829,0
0,0,0,1.69,0,0,0,0,1,0
0.29,1.04,0.29,0,0,0,0,0.105,10.817,1
0,0,0,0,0,0,0,0,3.179,0
0.65,0,0,0,0,0,0,0.288,3.065,1
0,0,0.8,0,0.8,0,0,0.823,2.815,1
0,0,0.62,0,0,0,0.895,0,1.712,0
0,0,3.12,0,0,0,0,0.462,3.125,1
0,0,0,0,0,0,0,0,4.36,0
0,0,0,0,0,0.48,0.067,0,3.322,0
0,0.32,0,0,0,0,0.226,0,2.754,0
0,0,0,0,0.62,0,0,0.594,2.125,0
0,0.1,0,0,0,0,0,0,1.133,0
0.18,0.28,0.89,0,0.28,0.04,0,0.522,5.759,1
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,4.123,0.073,6.186,0
0.4,0,0.4,0,0,0,0,0.121,1.979,1
0,0,0.13,0,0.26,0,0,0,2.876,0
0,0,0,0,0.54,0,0,0,4.114,0
0,0,0,0,1.03,0,0,0.17,3.809,1
0,0,0,0.9,0,0.12,0,0,5.264,0
0,0,0,0.41,0,0,0,0,1.804,0
0.23,0,0,0,0.7,0,0,0,2.42,0
0,0,0,0,2.27,0,0,0,1.2,0
2.29,0,0,0,0,0,0,0,3.85,1
0,0,0,0,0,0,0,0.161,1.25,0
0,0,0,0,1.29,0,0,0,1,0
0,0,0,0,0,0,0,0,3.076,0
0,0,0,0,0,0,0,0,1.8,0
0.58,0,0.58,0,0,0,0,0.239,3.338,1
0,0,0,0,0,0,0,0.05,3.772,0
1.43,0,0,0,0,0,0,0.694,7.709,1
0,0,0.27,0,0,0.27,0.039,0,2.52,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.173,1.777,0
0,0.16,0.16,0,0.66,0,0,0.213,3.15,1
0,0,0,0,0,0,0,0.239,1.687,0
0,0,0,0,0,0,0,0,4.03,0
0,0,0,0,0,0,0,0.684,2,0
0,0,0,0,1,0,0,0.084,2.303,0
0,0,0.98,0,0,0,0,0.16,2.128,1
0,0,0.27,0,0.27,0,0.333,0.142,2.353,1
0,0,0,0,0,0,0,0,1.166,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0,0,0.128,0,1.197,0
0,0.31,1.25,0,0.31,0,0,0.39,3.322,1
0,0,0,0,0.62,0,0,0.333,4.255,0
0,0,0,0,2.56,0,0,0.375,2.25,0
0,0,0,0,0,0,0.317,0.952,4.823,1
0,0,0,0,2.32,0,0,0,1,0
0,0,0,0,1.08,0,0,0,5.291,0
0,0,0,0,1.25,0,0,0,3.545,1
0,0,1.08,0,0,0,0,1.478,2,1
0,0,0,0,4.16,0,0,0,1.333,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.034,3.168,1
0,0,0,0,14.28,0,0,0,1.25,0
0,0,0,0,0,0,0,0,1.787,0
0,0,0,0,0,0,0,0.284,2,0
0.32,0,0.32,0,0.32,0,0,0,1.494,1
0,0,0,0,0,0,0,0,2.018,0
0,0,0,0,0,0,0,0,1.813,0
0,0,0.42,2.95,0,0,0.145,0,1.487,0
0,0,0.06,0,0.06,0,0.027,0,2.423,0
0,0,0,0,0,0,0,0.134,2.75,0
0,0,0,0,0,0,0,0,3.5,1
0.7,0,2.83,0,0,0,0,0.38,1.153,1
0.52,0,1.05,0,0,0,0,0.291,3.333,1
0,0,1.25,0,0,0,0,1.023,3.485,1
0,0,0,0,0,0,0.084,0,27.479,1
0,0.54,0.72,0,0,0,0,0.633,9.043,1
0,0,0,1.78,1.78,0,0,1.194,2.23,0
1.47,0,0,0,0,0,0,1.562,5,1
0,0.6,0.3,0,0,0,0,0.19,2.03,1
0,0,0,0,0.78,0,0,0.133,1.565,0
0,0,1.02,0,0,0,0,0,1.642,0
0,0,0,0,1.05,0,0,0,4.047,1
0.68,0,1.03,0,0,0,0,0.056,2.26,1
0,0,0,0,0,0,0,0,1.35,0
0,0,0,0.77,0,0,0.247,0,1.611,0
0,0,3.07,0,0,0,0,0.273,5.75,1
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0,0,0,0,0,1.958,0
0,0,0,0,0,0,0,0,2.595,0
0,3.23,0,0,0,0,0.075,0.113,2.285,0
0,0,0,0,0,0,0,0.207,2.132,1
0,0,0,2.63,0,0,0,0.414,2.705,0
0,0,0,0,0,0,0,0,1,0
0.44,0,0.44,0,1.34,0,0,0.482,6.77,1
0,0,0,0,0,0,0,0.83,3.215,1
0,0,0,0,0,0,0,0,3.555,0
0,0,0,0,0,0,0,0,1.614,0
0,0,0,0,0,5.88,0,0,1,0
0,0,0,0,0,0,0,0.193,1,0
0,0,0.17,0.03,0,0,0,0.006,2.106,1
0,0,0,0,2.54,0,0,0,2.215,0
0,0,0,0,0,0,0,0,1.569,0
0,0,0,0,0,0,0,0.709,1.119,0
0,0,0,0,0,0,0,0.095,5.038,1
0,0,0,0,0,0,0,0,1,0
0,0,0.39,0,1.17,0,0,0.869,4,1
0.67,0.33,0,0,0,0,0,0,1.204,1
0,0,0,0,0.4,0.4,0,0,1.372,0
0,0.1,0,0,0.05,0,0,0.054,2.379,1
0,0,0,0,2.08,0,0,0,1.545,0
0,0,0,0,1.38,0,0,0,2.052,0
0,0.9,0,0,0,0,0,0.376,2.271,1
0,0,0.56,0,0.56,0,0,0.606,2.36,1
0,0,0,0,0,0,0,0,2.45,0
0,0,0.48,0.48,0.48,0.97,0,0,3.367,0
0,0,0,0,0.68,0.68,0,0.216,2.754,0
0,0.07,0,0,0,0,0.068,0,2.356,0
0,0,0,0,0,0,0,1.156,2.333,0
1.63,0,0.81,0,0,0,0,1.212,15.916,1
0,0,0,0.9,0.9,0,0.332,0,4.054,0
0,0,0,1.81,0,1.36,0.069,0,2.186,0
0,0,0,0,0,0.36,0,0,1.646,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.279,1.736,0
0,0,0,0,0.61,0,0.095,0.19,1.857,0
0.55,0,0.55,0,0,0,0,1.208,4.761,1
0,0,0,0,2.7,0,0,0,1,0
0.38,0.06,0,0,0,0,0.04,0.244,1.729,1
0,0,0,0,0,0.15,0,0,1.59,0
0.19,0,0,0,0,0,0.017,0.586,2.349,1
0,0,0,0,0,0,0,0,1.8,0
0,0,0.33,0,0,0,0,0.123,3.774,1
0,0,0,0,0.58,0,0,0.107,1.531,0
0,0,0,0,1.55,0.77,0,0.196,3.16,0
0.19,0,0,0,0,0,0,0.152,1.357,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1.831,0
0,0,0,0,7.69,7.69,0,0,1,0
0,0,0,0,0,0,0,0,2.333,0
0,0,0,0,0,0.68,0,0,4.341,0
0,0,0,0,0,0,0,0,2,0
0,0,0,0,0.76,0,0,0.339,1.813,0
0,0,0,0,0,0,0,0,1.526,0
0,0,0,0,0,0,0,0,1.8,0
0,0,0,0.87,0.58,0,0.091,0,3.552,0
0.28,0.28,0,0,0,0,0,0.554,5.328,1
0,0,0.14,0,0,0,0.022,0,2.227,1
0,0,0,0,0,0,0,0.203,1.956,1
0,0,0,0.97,0,0,0,0,8.125,0
0,0,0.3,0,0.3,0,0,0,1.745,1
0,0,0,0,0,0,0,0,1.444,0
0,0,0,0,0,0,0,0.735,2.571,0
0,0,0,0,0,0,0,0.039,4.016,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,2.7,0,0,0,1.8,0
0,0,0,0,0.69,0,0,9.575,1.387,0
0,0,0,0,0,0,0,0,1.857,0
0,0,0.19,0,0.06,0,0,0.064,2.024,0
0,0,0,0,0,0,0,0.218,1.687,0
0,0,0.5,0,0,1.01,0.271,0.181,2,0
0,1.02,0,0,0,0.11,0.076,0,4.211,0
0,0,0,0,0,0,0,0,1.666,0
0,0,0,0,0.68,0,0.11,0.055,2.87,0
0,0,0,0,1.01,0,0,0.089,3.416,1
0,0,1.1,0,0.27,0,0,0.582,2.309,1
0.94,0,0,0,0,0,0,0,2.125,1
0,0,0.16,0,0,0,0,0,2.257,1
0,0.08,0,0,0,0,0.199,0,1.878,0
0,0,0.92,0,0,0,0,0,2.141,1
0,0,0,0,4.76,0,0,0,1.8,0
0,0,0,0,0,0,0,0.121,2.61,1
0,0,0,0,0,0,0,1.048,3.333,1
2.98,0,1.49,0,0,0,0,0,13,1
0,0,0,0,0,0,0,0,2.227,0
0,0,0.75,0,0.75,0,0,0.441,2,0
0,0,0,0,0,0,0,0,3.317,0
0,0,0,0,0,6,0,0,3.176,0
0,0,0,0,0.99,0.49,0,0.091,1.214,0
0.17,0,1.55,0,0,0,0,0,4.792,1
0.88,0,0,0,0,0,0,0,1.629,0
0,0,0,0,0,0,3.125,0.24,5.397,0
0,0.76,0.38,0,0,0,0,0.439,3.702,1
0,0,0,0,0,0,0,0,1,0
0,0.56,0,0,0,0,0,0.371,14.58,1
1.65,0,2.47,0,0.41,0,0,0.199,15.892,1
0.2,0,0,0,0,0.41,0,0.157,2.213,0
0,0,0,0,1.75,0,0,0,1.125,0
0,0,0.51,0,0,0.51,0,0.079,1.711,0
2.32,0,0,0,0,0,0,0.701,1.434,1
0.36,0,0.36,0,0,0,0,0.435,2.932,1
0,0,0,0,0,0,0,0.277,3.2,1
0,0,0.5,0.5,0.5,0.5,0,0,1.225,0
0.44,0,0,0,0,0,0,0.301,2.787,1
0,0,0.38,0,1.15,0,0,0.985,3.923,1
0,0,0,0,0,0,0,0,1.23,0
0,0,0,0,0,0,0,0,3.291,0
0.28,0,1.88,0,0,0,0,0.21,2.293,1
0,0,0,0,0.76,0,0,0,3.74,0
0,0,0,0,1.06,2.65,0,0,2.6,0
0,0,0,0,0.62,0.62,0,0,1.285,0
0,0,0,0,1.21,0,0,0,1.406,0
0.28,0.28,0.56,0,0.28,0,0,0.05,2.083,1
0,0,0,0,8.33,0,0,0,1,0
0,0,0,0,0,0,0,0,1.412,0
0,0,0,0,0,0,0,0.159,1.45,0
0,0,1.31,0,0,1.31,0,0,5.2,0
0,0.16,0,0.32,0.24,0,0,0.36,1.42,1
0,0,0,0,0,0,0,0.151,1.518,0
0,0,0,0,1.17,0,0,0.208,4.066,1
0,0,0,0.67,0.33,0,0.097,0.048,2.326,0
0,0,0,0,1.04,0,0,0.198,3.857,1
0,0,0,0,1.03,0,0,0.163,3.545,1
0,0,0,0,1.31,1.31,0,0,1.25,0
0,0,0,0,0,0,0,0,1,0
0.56,0,0.56,0,0,0,0,1.135,5.105,1
0,0,0,0,2.5,0,0,0,1.333,0
0,0,0,0,0,0,0,0,1.486,0
0.02,0.42,0.16,0,0.02,0,0,0.382,5.783,1
0,0.4,0,0,0,0,0.188,0,3.233,0
0,0,0,0,1.06,0,0,0.207,3.761,1
1.08,0,0.54,0,0.54,0,0,1.216,5.454,1
0,0,0,0,0,0,0,0,1.947,0
0,0,0.71,0,0,0,0,0.128,1.779,1
0,0,0,0,0,0,0,0.165,2.325,1
0,0,0,4.76,0,0,0,0,1,0
0,0,0,0,0,0,0,0,1,0
0,0.58,0.23,0,0.03,0,0.006,0.324,6.11,1
0.42,0,0,0,0.42,0,0.097,0.244,26.405,1
0.4,0,0.4,0,0,0,0,0.124,1.94,1
0,0.62,0,0,0,0,0.121,0,2.887,0
2.94,1.47,0,0,0,0,0,0.427,92.333,1
0,0,0,0,0,0,0.131,0,1,0
0,0,0,0,0,0,3.846,0,6.333,0
1.18,0.59,0,0,0,0,0,0.421,6.275,1
0,0,0,0,0,0,0,0,3.475,0
0,0.31,0.63,0,0,0,0,0.055,3.509,1
0,0.08,0,0,0,0,0.034,0,2.023,0
0,0.29,0.32,0,0.07,0,0.016,0.64,3.697,1
0,0,0,0,0.68,0,0,0,2.285,0
0.5,0.8,0.1,0,0.1,0.1,0,0.491,8.55,1
0,0,0,0,0,0,0,0,2,0
0.56,0,1.41,0,0.28,0,0,0.153,9.25,1
0,0,0,0,0,0,0,0,1,0
0,0,0.45,0,0,0,0,0.138,5.809,1
0,0,0.36,0,0,0,0,0,2.854,0
0,0,0,0,0,0,0.213,0.106,2.714,0
0,0,0,0,0,0,0.07,0,1.363,0
0.16,0.16,0,0.66,0,0,0,0.02,2.604,0
0,0,0,0,0,0,0,0.08,2.111,1
0,0,0,0,0.33,0.33,0.28,0.112,2.96,1
1.03,0,0.51,0,0,0,0,0.6,1.447,1
0,0,0,0,0,0,0,0,2.928,0
0,0,0,0.61,0,0,0.179,0,1.24,0
0,0,0,0,0.61,0,0,0,1.59,0
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0.56,0,0,0,1.15,0
0,0,0,3.84,0,0,0,0.26,2.2,0
0,0,0,4.16,0,0,0,0.689,1.3,0
0,0,0,0,0,0,0,0,3.571,0
0,0,0,0,0,0,0,0,1.666,1
0,0.14,0,0,0,0,0,0.156,1.394,1
0,0,0,0,2.17,2.17,0,0.371,1.714,0
0,0,0,0,0.68,0,0,0,2.277,0
0,0,0,0,0,0,0,0,2.307,0
0,0,0,0,0.47,1.91,0,0.076,1.833,0
0.65,0,0,0,0.65,0,0,1.461,2.973,1
0,0,1.42,0,0,0,0,0.899,3.066,1
0,0,0,0,0,0,0,0,1.166,0
0,0,1,0,0,0,0,0,1.806,0
0,0,0,0,0,0,0,0,1,1
0,0,0,0,0,0,0,0,1,0
0,0,0,0,0,0,0,0.214,1.263,0
0,0,0,0,0.37,0,0,0.135,1.437,0
0,0,0.69,0,0,0,0,0.254,2,0
0,0,0,0,0,0,0,0.037,12.43,0
0,1.01,0.11,0,0,0,0,0.056,2.153,1
1.56,0,0,0,0,0,0,1.363,1.348,1
0,0,0,0.09,0,0,0.026,0.013,2.658,0
0,0,0,0,1.17,0,0,0.924,1.966,1
0,0,0,0,0,0,0,0,1.419,0
0,0,0,0,0.33,0,0.031,0.561,1.462,0
0,0.76,0.08,0,0,0,0.157,0,2.883,0
0,0,0,0,0,0,0,0,2.967,0
0,0,0,0,0,0,0,0,2.272,0
0,0,0,0,0,0,0,0,1.795,0
0,0,0,0,0,0,0,0,2.292,0
0,0,0,0,0,0,0,0.312,1.08,0
0,0,0,0,0,0,0,0,1,0
0,0,0,3.44,0,0,0,0.25,2.619,0
0,0,0,0,0,0,0,0.308,1.148,0
0,0.08,0.08,0,0,0,0,0.094,2.531,1
0,0,0,0,1.24,0,0,0.225,1.866,0
0,0,0,0,0,0,0,0,2.166,0
0,0,0,0,7.14,0,0,0,1.333,0
0,0,0,0,0,5.88,0,0,1,0
0,0.31,0.1,0,0,0,0.043,0,2.409,0
4.08,0,0,0,0,0,0,0.257,4.181,1
0,0,0.55,0,0,0,0,0.085,1.142,0
0.9,0,0,0,0,0,0,0.546,2.818,1
0,0,0,0,1.25,1.87,0,0,2.704,0
0,0,0,9.09,0,0,0,0,1.666,0
0,0,0,0,0,0,0,0,2.421,0
0,0,0,0,1.62,1.62,0,0,1.636,0
0,0,0,0,0,1.36,0,0,4.05,0
0.57,0,0,0,0.57,0,0.072,0.072,7.512,1
0,0,0,0,0,0,0.021,0.021,3.789,0
0,0,0,0,0.22,0.22,0,0.041,1.5,0
0,0,0,0,0,0,0.222,0.444,2.413,1
0,1.15,0.19,0,0,0,0.027,0.438,14.619,1
0.29,0,1.16,0,0,0,0,0.044,1.559,1
0.9,0,0,0,0,0,0,0.537,2.782,1
0,0,0,0,0.68,0.34,0.116,0,2.333,0
0,0,0,0,1.78,0,0,0,2.388,0
0,0.39,0,0,0,0,0.017,0,2.848,0
0.44,0,0,0,0,0,0.215,0.43,2.403,1
0,0.57,0.57,0,0,0,0,0.232,20.432,1
0,0,0,0,0,0,0,5,1,1
0,0.42,0.14,0,0.42,0,0,0.381,2.322,1
0,0,0,0,0,0,0,0,1.5,0
0,0,0,0,0,0,0,1.9,1.763,1
