,hour,day,month,KHOU_temp,KHOU_dewpoint,COAST
52607,17,7,1,282.5,273.75,9999.24980248881
52608,18,7,1,282.5,273.75,10511.7900874535
52609,19,7,1,283.25,273.75,10822.6172915905
52610,20,7,1,284.25,273.75,10743.6376868627
52611,21,7,1,283.75,273.75,10643.7172429784
52612,22,7,1,283.75,273.25,10445.6427375766
52613,23,7,1,283.25,273.75,10095.2537004173
52614,0,1,1,282.5,275.25,9695.1598
52615,1,1,1,282,276,9316.84342233909
52616,2,1,1,281.5,276,9091.15727064678
52617,3,1,1,281.5,277,8966.93756684493
52618,4,1,1,281.5,276.5,8921.58017829794
52619,5,1,1,281,276.5,8967.5106633966
52620,6,1,1,280.25,278.25,9148.75859986527
52621,7,1,1,280.25,277.5,9416.23919332194
52622,8,1,1,280.25,277.5,9573.35688462815
52623,9,1,1,280.25,277,9750.01520346076
52624,10,1,1,280.25,277.5,9826.86130506829
52625,11,1,1,280.25,276.5,9717.26803064886
52626,12,1,1,280.25,276.5,9545.04213115806
52627,13,1,1,280.25,277,9331.88974429345
52628,14,1,1,281,278.25,9113.02413155287
52629,15,1,1,282.5,277,8946.62187851179
52630,16,1,1,284.75,274.75,8864.17611919796
52631,17,1,1,286,274.75,8870.71251546762
52632,18,1,1,287,274.25,9323.36696219497
52633,19,1,1,288.75,271.5,9999.16494602488
52634,20,1,1,288.75,272.25,10123.5080792965
52635,21,1,1,289.25,274.75,10121.9838283313
52636,22,1,1,289.25,276,9977.99139528422
52637,23,1,1,287.5,277,9654.41715932775
52638,0,2,1,286.5,277,9266.0789
52639,1,2,1,286,277,9012.76114531763
52640,2,2,1,284.25,277,8938.31405917769
52641,3,2,1,283.25,277.5,8955.58801500117
52642,4,2,1,282,276.5,9081.69516319579
52643,5,2,1,281.5,276,9495.33537374974
52644,6,2,1,279.25,275.25,10253.3967728128
52645,7,2,1,279.25,274.25,11070.3670981879
52646,8,2,1,279.75,274.25,11439.797397774
52647,9,2,1,279.75,273.75,11394.8944807435
52648,10,2,1,278.75,273.75,11265.1289053745
52649,11,2,1,279.25,273.75,11027.3489247294
52650,12,2,1,277,273.25,10716.6375593089
52651,13,2,1,278.75,273.75,10460.6163681303
52652,14,2,1,281,273.75,10261.1006610227
52653,15,2,1,283.25,274.25,10057.4006684637
52654,16,2,1,286,274.75,9893.91357049609
52655,17,2,1,287.5,274.25,9819.90976269895
52656,18,2,1,288.75,272.5,10238.7443871694
52657,19,2,1,288.75,272.5,10875.8487978987
52658,20,2,1,289.25,273.25,10922.9005474137
52659,21,2,1,289.75,273.25,10872.4724083918
52660,22,2,1,288.75,272.5,10589.8688437508
52661,23,2,1,286.5,273.25,10022.457376302
52662,0,3,1,282.5,275.25,9522.6776
52663,1,3,1,284.25,274.75,9173.52035948959
52664,2,3,1,283.75,274.75,9074.58954771612
52665,3,3,1,282.5,274.75,9071.75398919111
52666,4,3,1,281,275.25,9218.35046882121
52667,5,3,1,281,274.75,9649.42849625324
52668,6,3,1,281.5,274.75,10520.4286804422
52669,7,3,1,280.25,274.25,11569.3288261936
52670,8,3,1,279.75,274.25,11908.7751792276
52671,9,3,1,278.25,273.75,11782.8212935812
52672,10,3,1,277.5,273.75,11616.9028673977
52673,11,3,1,277.5,274.25,11385.2156057414
52674,12,3,1,277.5,274.25,11073.3148977064
52675,13,3,1,277,274.25,10752.0836490739
52676,14,3,1,277.75,274.25,10499.2879067295
52677,15,3,1,279.75,275.25,10239.5063331037
52678,16,3,1,281.5,276,10082.6490797726
52679,17,3,1,283.25,276.5,10135.8356746246
52680,18,3,1,284.75,277.5,10655.4539519265
52681,19,3,1,285.25,278.25,11255.8560330245
52682,20,3,1,287,278.25,11276.0467277367
52683,21,3,1,286,278.25,11172.9961784079
52684,22,3,1,285.25,277.5,10824.7815517389
52685,23,3,1,283.75,277.5,10220.8021532887
52686,0,4,1,282.5,276.5,9624.5851
52687,1,4,1,283.25,276,9287.96135574871
52688,2,4,1,282.5,275.25,9102.92668661728
52689,3,4,1,282,276,9002.15547262544
52690,4,4,1,281.5,275.25,9000.47269029193
52691,5,4,1,282,276.5,9275.66273687256
52692,6,4,1,282,277,9986.04679412043
52693,7,4,1,282,277.5,10892.3762398609
52694,8,4,1,282,277.5,11133.0942295115
52695,9,4,1,282.5,278.25,10999.4577464447
52696,10,4,1,282.5,278.75,11056.1680656453
52697,11,4,1,282.5,279.25,11085.9946173554
52698,12,4,1,283.25,280.25,11026.9769135782
52699,13,4,1,282.25,281.25,10885.8684738591
52700,14,4,1,284,282.5,10793.1773589721
52701,15,4,1,284.75,283.25,10628.193076326
52702,16,4,1,284.75,283.25,10559.6721421158
52703,17,4,1,285.25,284.25,10638.131565421
52704,18,4,1,286.25,285,11005.0510454999
52705,19,4,1,287,286,11092.1024583844
52706,20,4,1,287.5,286.5,10949.0938960469
52707,21,4,1,287.5,286.5,10690.4513782068
52708,22,4,1,288.25,287.25,10204.9906406606
52709,23,4,1,288.75,287.5,9532.89665234947
52710,0,5,1,289.25,288,8883.6815
52711,1,5,1,289.25,288.25,8541.25979011086
52712,2,5,1,289.25,289,8294.15550143739
52713,3,5,1,289.25,288.75,8193.0366273297
52714,4,5,1,289.25,289,8193.16403729201
52715,5,5,1,289.5,288.75,8392.07577122327
52716,6,5,1,288.75,286.5,8989.00319968603
52717,7,5,1,287.5,286.5,9859.3177006584
52718,8,5,1,289,287.5,10089.5026096512
52719,9,5,1,288.75,287,10057.8538654797
52720,10,5,1,287,286.5,10158.2516792797
52721,11,5,1,287.5,286.5,10218.2721912587
52722,12,5,1,286.5,286,10184.2460238988
52723,13,5,1,286.5,286,10152.6511737793
52724,14,5,1,288,286.5,10171.4319168761
52725,15,5,1,288.75,287,10135.9077597284
52726,16,5,1,291,288.25,10068.2162171131
52727,17,5,1,291.75,288.75,9987.54612690858
52728,18,5,1,292,289,10102.4590035313
52729,19,5,1,292.5,288.75,10517.979309872
52730,20,5,1,293.25,287.75,10377.3401917292
52731,21,5,1,293.25,287.5,10228.0616911231
52732,22,5,1,293.75,287.5,9850.93429780345
52733,23,5,1,292,287.5,9289.37112532556
52734,0,6,1,291,287.5,8745.1808
52735,1,6,1,289.75,287.5,8256.59700938102
52736,2,6,1,289.25,287.5,8072.12026325054
52737,3,6,1,288.75,287,7982.84701090055
52738,4,6,1,288.25,287,7991.41137326609
52739,5,6,1,287,286,8228.98464514846
52740,6,6,1,286,285.75,8870.02642613256
52741,7,6,1,284.75,284.25,9706.10027023352
52742,8,6,1,284.25,284,10040.4473293778
52743,9,6,1,283.75,283.75,10063.0054603531
52744,10,6,1,283.75,283.5,10252.5786046834
52745,11,6,1,283.25,283.25,10330.8037154016
52746,12,6,1,283.75,283.25,10329.5385286462
52747,13,6,1,284.25,283.5,10312.7128117633
52748,14,6,1,285.75,285.5,10270.3324728821
52749,15,6,1,289.5,287.5,10195.0194813423
52750,16,6,1,290.5,287.75,10109.4464586038
52751,17,6,1,291.5,288.5,10077.2975951536
52752,18,6,1,292,288.75,10311.2553903224
52753,19,6,1,293.25,289.75,10454.2471798003
52754,20,6,1,293.25,290.25,10268.9733503341
52755,21,6,1,293.75,290.25,10160.675097207
52756,22,6,1,293,291,9970.17145919039
52757,23,6,1,291.75,290,9548.14287124222
52758,0,7,1,290,289,9102.4577
52759,1,7,1,290.5,289,8814.20807995224
52760,2,7,1,291,289.5,8538.38951727312
52761,3,7,1,291,290,8371.27619283476
52762,4,7,1,290.75,289.75,8342.63202677375
52763,5,7,1,291,289.75,8394.29519603117
52764,6,7,1,290.25,289,8607.98337724391
52765,7,7,1,289.75,288.75,8985.66646081988
52766,8,7,1,290,289,9315.56515850271
52767,9,7,1,289.5,285.75,9705.9557554496
52768,10,7,1,287.5,282,10098.147014908
52769,11,7,1,287,281.5,10232.8000644416
52770,12,7,1,286,281.5,10254.4820635275
52771,13,7,1,286.5,278.25,10187.8078974397
52772,14,7,1,287.5,279.75,10070.9228622139
52773,15,7,1,286,281,9953.58165257538
52774,16,7,1,286.5,280.25,9941.74184704125
52775,17,7,1,287.5,279.25,10051.8837454624
52776,18,7,1,287.5,278.25,10663.4143327163
52777,19,7,1,287,276.5,11255.01644139
52778,20,7,1,285.25,276.5,11281.8488641548
52779,21,7,1,284.75,275.25,11311.358969646
52780,22,7,1,283.25,274.75,11212.6607461894
52781,23,7,1,281.5,273.75,10957.6750974457
52782,0,1,1,281.5,272.5,10690.0644
52783,1,1,1,281.5,273.25,10413.0233498455
52784,2,1,1,281.5,273.25,10212.1160838791
52785,3,1,1,281,273.25,10113.2180512183
52786,4,1,1,279.75,272,10120.9095602735
52787,5,1,1,279.75,272.5,10234.6297606555
52788,6,1,1,279.25,272,10488.6936539602
52789,7,1,1,278.75,272,10832.7958516635
52790,8,1,1,279.25,272.5,11042.5298541993
52791,9,1,1,279,273,11217.622841318
52792,10,1,1,278,272,11269.0687228671
52793,11,1,1,277,272,11126.8064551998
52794,12,1,1,277.5,272,10865.8448044781
52795,13,1,1,277,272,10586.1024679837
52796,14,1,1,278.25,271,10295.5343189245
52797,15,1,1,279.25,271,10075.5486248723
52798,16,1,1,280.25,270.25,9956.29829009922
52799,17,1,1,281,271,10014.085512514
52800,18,1,1,283.25,272,10619.0754948975
52801,19,1,1,283.25,271.5,11443.292297904
52802,20,1,1,284.25,271.5,11602.2612356236
52803,21,1,1,284.25,271.5,11627.8042329591
52804,22,1,1,283.75,271.5,11398.1058552026
52805,23,1,1,282,272,10903.881675938
52806,0,2,1,282,272,10404.8479
52807,1,2,1,280.25,272,10108.9029890957
52808,2,2,1,279.75,272.5,10023.097796111
52809,3,2,1,279.25,272.5,10051.0809220435
52810,4,2,1,279.25,272,10212.9073686175
52811,5,2,1,278.25,272,10615.9886213104
52812,6,2,1,277,272.5,11432.0102616819
52813,7,2,1,277,272.5,12509.0961425784
52814,8,2,1,276.5,272.5,12760.9776697701
52815,9,2,1,276,273.25,12507.8382615696
52816,10,2,1,276,272.5,12238.3255751651
52817,11,2,1,276,272.5,12074.1855642335
52818,12,2,1,277,273.25,11867.840797566
52819,13,2,1,277.5,273.75,11547.3308605352
52820,14,2,1,281,274.25,11313.9427029251
52821,15,2,1,282.5,276,11052.4517688859
52822,16,2,1,283.25,277,10820.706721472
52823,17,2,1,283.25,277.5,10787.0001131296
52824,18,2,1,283.75,278.25,11240.5725346892
52825,19,2,1,283.75,278.25,11881.6079348098
52826,20,2,1,284.25,278.25,11837.2196830076
52827,21,2,1,284.25,277.5,11632.1822882801
52828,22,2,1,284.25,277.5,11235.8968391725
52829,23,2,1,282.5,277.5,10614.2216821024
52830,0,3,1,282.5,277.5,10138.55
52831,1,3,1,282.5,278.25,9785.80780615428
52832,2,3,1,282,278.25,9696.32768560832
52833,3,3,1,281.5,278.25,9735.22740307681
52834,4,3,1,281,277.5,9834.83509241317
52835,5,3,1,279.25,277.5,10145.324996967
52836,6,3,1,278.75,277,10993.2780312606
52837,7,3,1,278.25,276.5,11982.9858986325
52838,8,3,1,277.5,276,12199.3918792757
52839,9,3,1,277,276,11898.6362120014
52840,10,3,1,276.5,275.25,11555.9486348594
52841,11,3,1,277.5,276,11211.5304625402
52842,12,3,1,277,276,10868.8399382255
52843,13,3,1,277.5,276.5,10555.7808292362
52844,14,3,1,282,279.25,10393.0238147451
52845,15,3,1,283.75,279.25,10220.9084067079
52846,16,3,1,286,277.5,10117.3592734754
52847,17,3,1,288.75,277,10041.4044961091
52848,18,3,1,289.25,276.5,10291.9696332211
52849,19,3,1,290.25,276.5,10869.8268415539
52850,20,3,1,291,274.75,10896.7138679815
52851,21,3,1,290.25,274.75,10891.4874074423
52852,22,3,1,289.75,274.25,10613.9169134198
52853,23,3,1,286.5,277,10074.0907922731
52854,0,4,1,284.25,277,9573.3516
52855,1,4,1,284.25,276.5,9356.11868789617
52856,2,4,1,282,277,9304.74627858999
52857,3,4,1,282,277.5,9306.33577144112
52858,4,4,1,280.25,277,9477.11445173142
52859,5,4,1,281,277.5,9875.04256982774
52860,6,4,1,279.75,277.5,10760.388767693
52861,7,4,1,279.25,277,11826.4265619383
52862,8,4,1,278.25,276.5,12092.8085720503
52863,9,4,1,278.25,276.5,11746.9551863275
52864,10,4,1,277.5,276,11340.7356867892
52865,11,4,1,277.5,276,10992.2978360908
52866,12,4,1,277.5,276,10646.3494008825
52867,13,4,1,278.75,277,10367.209822823
52868,14,4,1,283.25,279.75,10231.1730164335
52869,15,4,1,287,279.75,10101.7587783949
52870,16,4,1,288.75,278.25,9983.84072072174
52871,17,4,1,289.75,277.5,9961.8010049889
52872,18,4,1,291,277,10190.4252918669
52873,19,4,1,291.5,278.75,10664.482058261
52874,20,4,1,291,279.75,10681.1796216641
52875,21,4,1,290.25,281,10584.0246418965
52876,22,4,1,289.25,279.75,10281.0169770862
52877,23,4,1,287,280.25,9730.74271511001
52878,0,5,1,286,280.25,9205.8295
52879,1,5,1,285.25,281,8918.23706461489
52880,2,5,1,284.75,281.5,8769.73443289604
52881,3,5,1,284.25,282,8741.64941485718
52882,4,5,1,283.75,282,8751.98286120754
52883,5,5,1,283.25,281.5,8958.95670968633
52884,6,5,1,282.5,281.5,9628.12162203591
52885,7,5,1,283.25,282,10489.4436483148
52886,8,5,1,283.75,282.5,10708.9234122582
52887,9,5,1,284.75,283.75,10613.662212673
52888,10,5,1,285.25,284.25,10626.5503051803
52889,11,5,1,286,284.75,10615.8755444546
52890,12,5,1,286,284.75,10584.4006522752
52891,13,5,1,286.25,285.25,10516.5378896907
52892,14,5,1,287,285.25,10476.554959086
52893,15,5,1,288.25,286,10323.6941471521
52894,16,5,1,288.75,286.5,10239.8645621654
52895,17,5,1,288.25,286,10162.1649675103
52896,18,5,1,289.25,286.5,10336.390780119
52897,19,5,1,290.25,287.5,10727.7141670675
52898,20,5,1,290.25,287.5,10653.9128548835
52899,21,5,1,290.25,287.5,10441.4343668242
52900,22,5,1,289.75,287.5,10010.2694001278
52901,23,5,1,289,287.5,9422.47172970367
52902,0,6,1,288.75,287.5,8814.7905
52903,1,6,1,288.25,287,8327.16813755255
52904,2,6,1,287.5,287,8144.99371813651
52905,3,6,1,287.25,287.25,8029.73694794598
52906,4,6,1,287,287,8066.61734693221
52907,5,6,1,287,286.5,8286.09351832244
52908,6,6,1,286.5,286.5,8947.65672619184
52909,7,6,1,286.5,286,9889.19184234002
52910,8,6,1,286.5,286.5,10237.8325484394
52911,9,6,1,286.5,286.5,10250.9467654515
52912,10,6,1,287,286.5,10288.5244833959
52913,11,6,1,287.25,286.25,10355.8532811871
52914,12,6,1,286.5,286.5,10321.4414985264
52915,13,6,1,286.25,285.5,10219.9534943391
52916,14,6,1,286.5,286,10199.596606573
52917,15,6,1,289.25,283.75,10178.9350975361
52918,16,6,1,291.5,278.75,10143.0743191591
52919,17,6,1,292.5,278.25,10066.1688308821
52920,18,6,1,294.25,277,10026.0439181955
52921,19,6,1,294.75,276,10292.5890766596
52922,20,6,1,296,273.75,10148.1181029047
52923,21,6,1,296,274.25,9901.37999969381
52924,22,6,1,295.25,274.25,9670.15302054974
52925,23,6,1,293.75,274.75,9368.66163375891
52926,0,7,1,290.375,275.875,9020.8454
52927,1,7,1,287,277,8778.42702009963
52928,2,7,1,287.5,277.5,8647.29085438301
52929,3,7,1,286.5,278.25,8612.83860134215
52930,4,7,1,283.75,279.25,8628.84201051645
52931,5,7,1,282.5,278.75,8748.61605116172
52932,6,7,1,282,278.75,9043.12657705154
52933,7,7,1,282,278.25,9448.53216076726
52934,8,7,1,282.5,277.5,9751.13947916192
52935,9,7,1,283.25,277,10128.1310223457
52936,10,7,1,282.5,277.5,10445.4378748129
52937,11,7,1,281.5,277,10618.2978281665
52938,12,7,1,282.5,277,10583.5922961508
52939,13,7,1,284.25,277,10394.1496065931
52940,14,7,1,284.75,278.25,10359.225404387
52941,15,7,1,286.5,278.25,10463.8946137048
52942,16,7,1,286,278.75,10542.4506912017
52943,17,7,1,287,277.5,10425.5950878287
52944,18,7,1,286.5,278.25,10471.6551279841
52945,19,7,1,286.5,277.75,10928.2941951202
52946,20,7,1,285.75,279.75,10913.7123041733
52947,21,7,1,283.75,281,10824.0361255933
52948,22,7,1,284.25,281.5,10635.7408517271
52949,23,7,1,284.25,281.5,10411.3436242487
52950,0,1,1,283.75,281,10111.5476
52951,1,1,1,284,280.75,9829.52422157133
52952,2,1,1,283.25,280,9660.11654315623
52953,3,1,1,283.25,279.25,9569.02282795536
52954,4,1,1,281.75,278.25,9553.79742864731
52955,5,1,1,281.5,277.5,9648.27217103325
52956,6,1,1,281,276.5,9899.3299169956
52957,7,1,1,281,276.5,10259.3248886734
52958,8,1,1,280.25,276,10505.79458532
52959,9,1,1,279.75,275.25,10669.3669204877
52960,10,1,1,279.75,275.25,10710.5567968519
52961,11,1,1,279.25,274.75,10522.0891577036
52962,12,1,1,278.25,275,10269.7187521033
52963,13,1,1,278.25,274.25,10031.2200136486
52964,14,1,1,279.25,274.25,9748.77172724459
52965,15,1,1,281.5,274.25,9529.97896848328
52966,16,1,1,283.25,273.75,9404.38087506966
52967,17,1,1,284.75,273.25,9441.50418021226
52968,18,1,1,286,273.75,9879.66254063653
52969,19,1,1,286.5,273.25,10616.0497735416
52970,20,1,1,287,273.75,10772.3207119061
52971,21,1,1,286.5,273.75,10764.3835571724
52972,22,1,1,284.75,273.75,10648.2077186558
52973,23,1,1,283.75,273.75,10335.9326052832
52974,0,2,1,283.25,274.75,9973.1504
52975,1,2,1,282,276,9701.17627274142
52976,2,2,1,281,276.5,9645.68552406888
52977,3,2,1,280.25,276.5,9669.70164661923
52978,4,2,1,279.25,276.5,9801.20908095477
52979,5,2,1,278.25,276,10154.2434580436
52980,6,2,1,278.25,276,10763.482190963
52981,7,2,1,278.25,275.25,11479.0115843257
52982,8,2,1,277.5,275.25,11869.9681838218
52983,9,2,1,277,274.75,11867.3799923892
52984,10,2,1,277.5,275.25,11731.8041591722
52985,11,2,1,277,275.25,11470.9707450913
52986,12,2,1,278.25,276,11125.637126629
52987,13,2,1,278.25,276.5,10800.9369475509
52988,14,2,1,282,278.25,10574.8666174054
52989,15,2,1,284.75,278.25,10318.4166029636
52990,16,2,1,286.5,278.25,10154.6744652854
52991,17,2,1,287,276,10085.9396149148
52992,18,2,1,288.25,273.75,10363.5966549643
52993,19,2,1,288.25,273.25,11011.4691593472
52994,20,2,1,289.25,274.25,11051.6822363275
52995,21,2,1,288.75,274.25,11031.5730323502
52996,22,2,1,288.75,274.75,10783.1467672875
52997,23,2,1,286,274.25,10285.8057474616
52998,0,3,1,284.75,274.25,9731.7203
52999,1,3,1,283.25,276.5,9347.52899303703
53000,2,3,1,282.5,276.5,9234.24245904758
53001,3,3,1,282,276,9207.72409872903
53002,4,3,1,282.5,276.5,9338.60200275531
53003,5,3,1,282.5,276.5,9675.24544163794
53004,6,3,1,282,277,10497.3669615901
53005,7,3,1,281.5,277.5,11418.9305828179
53006,8,3,1,282,278.25,11577.5298406651
53007,9,3,1,281.5,278.25,11209.2835207866
53008,10,3,1,282,278.75,10883.582607693
53009,11,3,1,282,278.75,10666.383882217
53010,12,3,1,282.5,279.25,10496.1725899584
53011,13,3,1,283.75,279.75,10354.5195201037
53012,14,3,1,287.5,281.5,10270.7455055142
53013,15,3,1,290.25,281,10116.7492350635
53014,16,3,1,292,281.5,10048.422004795
53015,17,3,1,292.5,281.5,10005.0082336617
53016,18,3,1,293.25,282,10138.3487740991
53017,19,3,1,293.25,282,10632.0496140133
53018,20,3,1,293.75,282,10569.8284806615
53019,21,3,1,293.75,281,10409.8954788198
53020,22,3,1,292.5,282.5,10026.025356669
53021,23,3,1,290.25,283.25,9372.20216063979
53022,0,4,1,290.25,283.75,8799.8707
53023,1,4,1,288.75,283.75,8411.16173071924
53024,2,4,1,288.25,284.25,8226.13880368316
53025,3,4,1,288.25,284.75,8190.6442712911
53026,4,4,1,287,284.75,8237.04465303447
53027,5,4,1,287,284.75,8543.21530466989
53028,6,4,1,286,284.75,9266.36191311634
53029,7,4,1,285.25,284.25,10271.6280552317
53030,8,4,1,284.25,283.75,10503.3897996899
53031,9,4,1,284.25,283.25,10417.4012330055
53032,10,4,1,283.75,283.25,10476.1915875824
53033,11,4,1,284.25,282.5,10500.5941512799
53034,12,4,1,286,284.75,10460.2039424288
53035,13,4,1,286,284.75,10385.5359695436
53036,14,4,1,287.5,285,10369.4518675111
53037,15,4,1,288.75,284.75,10310.477352663
53038,16,4,1,289.25,284.75,10249.2545392722
53039,17,4,1,290.25,284.75,10251.5381834569
53040,18,4,1,291,285.25,10491.0544585668
53041,19,4,1,291.75,285.25,10842.0514403714
53042,20,4,1,292,286,10786.450247416
53043,21,4,1,291.5,286.5,10592.8790444797
53044,22,4,1,291,286.5,10165.4560983732
53045,23,4,1,290.25,286.5,9487.26365629581
53046,0,5,1,290.25,286.5,8847.8102
53047,1,5,1,289.75,287.5,8453.84989855312
53048,2,5,1,289.75,287.5,8243.69415906995
53049,3,5,1,289.75,288.25,8097.96545741246
53050,4,5,1,289.75,288.75,8108.15215202164
53051,5,5,1,290,289.25,8293.93515227851
53052,6,5,1,290,289.25,8889.39367629478
53053,7,5,1,290.25,289.25,9826.27607746494
53054,8,5,1,291,289.75,10121.5855316082
53055,9,5,1,291,289.75,10141.6160954834
53056,10,5,1,291,289.75,10366.5765241788
53057,11,5,1,291,290.25,10611.2094409243
53058,12,5,1,290.25,289.75,10743.7161106888
53059,13,5,1,290.5,290.25,10714.6066533982
53060,14,5,1,291,290.25,10716.6393114402
53061,15,5,1,291.5,290.5,10715.6422278141
53062,16,5,1,294.5,291,10527.7535984778
53063,17,5,1,295.5,290.5,10404.5049829248
53064,18,5,1,294.25,291,10604.3526126128
53065,19,5,1,295.25,289.25,11137.6609408223
53066,20,5,1,294.75,286.5,11208.5664328317
53067,21,5,1,291.5,282,11176.8461670213
53068,22,5,1,289.25,279.75,10945.4110931151
53069,23,5,1,287,279.25,10619.185511035
53070,0,6,1,286,279.25,10198.8803
53071,1,6,1,285,278.75,9813.56648675019
53072,2,6,1,283.75,277,9738.28667513865
53073,3,6,1,282,275,9790.65406984132
53074,4,6,1,280.25,274.25,9964.77312280437
53075,5,6,1,280.25,273.25,10363.9963525922
53076,6,6,1,281,272.5,11245.416604122
53077,7,6,1,279.75,272,12363.6674179313
53078,8,6,1,279.25,272,12727.2896639313
53079,9,6,1,278.75,271,12681.4480876654
53080,10,6,1,278.75,270.25,12622.7393338306
53081,11,6,1,278.25,270.25,12388.6482682984
53082,12,6,1,278.25,271,12083.5961000238
53083,13,6,1,278.75,271.5,11745.8539145814
53084,14,6,1,279.25,271.5,11476.9115690948
53085,15,6,1,280.25,272,11205.6206887975
53086,16,6,1,281.5,272,11012.3525314904
53087,17,6,1,282.5,272.5,10991.8838219004
53088,18,6,1,283.75,272.5,11312.7641772612
53089,19,6,1,284.75,272.5,11888.3780064263
53090,20,6,1,285.25,272,11933.5270341478
53091,21,6,1,285.25,271.5,11949.8843869408
53092,22,6,1,284.75,271.5,11770.4593384732
53093,23,6,1,283.75,271,11422.5674168345
53094,0,7,1,282.5,269.75,11009.371
53095,1,7,1,282.5,268.75,10827.1697889099
53096,2,7,1,281.5,269.25,10713.8602561132
53097,3,7,1,281,269.75,10687.5981342709
53098,4,7,1,280.25,269.75,10770.1743494996
53099,5,7,1,279.25,269.75,10944.0824445924
53100,6,7,1,279.25,269.75,11292.6409710525
53101,7,7,1,278.25,270.25,11774.3740699996
53102,8,7,1,277.5,269.75,12134.0973371585
53103,9,7,1,276.5,270.25,12247.3106135972
53104,10,7,1,276,270.25,12059.6978029659
53105,11,7,1,274.75,271,11652.5624027676
53106,12,7,1,275.25,271,11196.4697846609
53107,13,7,1,276.5,271,10738.8773895833
53108,14,7,1,278.75,271.5,10261.8919749642
53109,15,7,1,279.75,271,9950.7490949335
53110,16,7,1,282,271,9793.06480326314
53111,17,7,1,283.25,270.25,9724.09916816922
53112,18,7,1,284.25,269.25,10004.7798613664
53113,19,7,1,286,269.25,10785.6451563707
53114,20,7,1,286.5,269.25,11026.342635082
53115,21,7,1,286.5,269.25,11038.8969796766
53116,22,7,1,286.5,268.75,10983.3303433717
53117,23,7,1,285.25,269.25,10792.0945151123
53118,0,1,1,282,272,10525.0193
53119,1,1,1,281,274.75,10265.3594568253
53120,2,1,1,280.25,275.25,10154.7420508023
53121,3,1,1,279.25,275.25,10117.8436833992
53122,4,1,1,278.75,275.25,10164.3494140985
53123,5,1,1,277.5,275.25,10273.1937716338
53124,6,1,1,277.5,275.25,10519.246640409
53125,7,1,1,277.5,275.25,10808.2283517452
53126,8,1,1,277,274.75,10973.5282535284
53127,9,1,1,276.5,274.75,11039.5323569579
53128,10,1,1,276.5,274.25,10827.4776284356
53129,11,1,1,276.5,274.75,10501.4183180899
53130,12,1,1,278.25,274.75,10128.5000730145
53131,13,1,1,279.25,275.25,9899.29934745934
53132,14,1,1,283.75,278.75,9742.90398653349
53133,15,1,1,287.5,280.25,9573.48357649026
53134,16,1,1,289.75,281.5,9481.875917967
53135,17,1,1,291.5,282,9460.73817815554
53136,18,1,1,292,282,9667.22029234577
53137,19,1,1,292.5,282,10387.8960849855
53138,20,1,1,292,282.5,10482.4116607006
53139,21,1,1,291.5,282.5,10281.8776262411
53140,22,1,1,291.5,283.25,9898.35028237084
53141,23,1,1,289.75,283.75,9349.13826555696
53142,0,2,1,289.25,284.25,8786.122
53143,1,2,1,289.25,284.75,8526.70577176211
53144,2,2,1,289.25,284.75,8345.9598918204
53145,3,2,1,289.25,285.25,8242.93834607458
53146,4,2,1,289.25,285.25,8290.10740784853
53147,5,2,1,289.75,285.25,8572.70889212751
53148,6,2,1,289.75,285.25,9227.80368647452
53149,7,2,1,288.75,284.75,10148.2568104143
53150,8,2,1,288.25,284.75,10373.9003455707
53151,9,2,1,287.5,284.75,10249.1812545767
53152,10,2,1,287.5,285.25,10325.8086692741
53153,11,2,1,287,284.75,10397.2567667942
53154,12,2,1,284.75,283.75,10446.2428449113
53155,13,2,1,286.5,285.25,10495.1971752742
53156,14,2,1,291,287.5,10516.6840769669
53157,15,2,1,292,287.5,10382.3286065318
53158,16,2,1,293.25,287.5,10298.1811155687
53159,17,2,1,296,288.25,10265.0771680501
53160,18,2,1,296.5,287,10423.6115324002
53161,19,2,1,296.5,287,10815.8710578727
53162,20,2,1,296.5,287,10830.0278122193
53163,21,2,1,296.5,287.5,10593.947072547
53164,22,2,1,294.75,289.25,10134.629480622
53165,23,2,1,293.75,289.25,9464.84773218207
53166,0,3,1,292.5,288.75,8836.4276
53167,1,3,1,292.5,288.25,8407.21100361687
53168,2,3,1,292,289.25,8190.27217595203
53169,3,3,1,291,289.25,8051.52845195442
53170,4,3,1,290.25,289.75,8041.02566297738
53171,5,3,1,291,289.25,8234.80339811754
53172,6,3,1,290.25,289.5,8871.25467675152
53173,7,3,1,290.25,289.25,9837.82597228906
53174,8,3,1,290.25,289.25,10268.612046765
53175,9,3,1,290.25,289.25,10343.1467381507
53176,10,3,1,287,284.25,10490.9304557935
53177,11,3,1,286,281.5,10618.6538434232
53178,12,3,1,285.25,280.25,10662.1771660484
53179,13,3,1,285,279,10617.2195565087
53180,14,3,1,284.75,278.75,10642.6379312852
53181,15,3,1,284.75,278.25,10617.0818679075
53182,16,3,1,285.25,278.25,10697.5312733923
53183,17,3,1,285.25,277.5,10904.0988798357
53184,18,3,1,286,277,11217.7546435168
53185,19,3,1,285.25,279.25,11511.9241189525
53186,20,3,1,286.5,280.25,11518.4084207588
53187,21,3,1,286.5,281,11333.9998177675
53188,22,3,1,285.25,279.75,10893.2713911073
53189,23,3,1,285.25,279.25,10250.4827425154
53190,0,4,1,284.75,279.75,9659.7491
53191,1,4,1,283.75,279.75,9304.78541865675
